I.D,x-coord,y-coord,Attraction points_Proximity,Attraction points_Availability,Performing art_Proximity,Performing art_Availability,Cinemas_Proximity,Cinemas_Availability,Cafes_Proximity,Cafes_Availability,Restaurants_Proximity,Restaurants_Availability,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5
1123,9042.88,9864.44,0.758621,0.777778,0.73913,0.8,0.777778,1,0.945455,0.415975,0.909091,0.201559,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1124,9142.805,9867.72,0.758621,0.777778,0.73913,0.806667,0.777778,1,0.945455,0.457469,0.909091,0.213252,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1125,9242.73,9871,0.781609,0.888889,0.782609,0.866667,0.824074,1,0.981818,0.440871,0.909091,0.212695,1,1,1,1,1,1
1126,9342.655,9874.28,0.793103,0.888889,0.793478,0.866667,0.833333,1,0.981818,0.490664,0.909091,0.236637,0.941176,0.941176,0.948097,0.982972,0.988562,0.943277
1127,9442.58,9877.56,0.816092,0.888889,0.815217,0.866667,0.851852,1,0.963636,0.560166,0.863636,0.268931,1,1,1,1,1,1
1128,9542.505,9880.84,0.816092,0.888889,0.815217,0.866667,0.851852,1,0.963636,0.58195,0.863636,0.26392,0.888889,0.888889,0.901961,0.967836,0.978395,0.892857
1129,9642.43,9884.12,0.827586,0.888889,0.815217,0.866667,0.851852,1,0.963636,0.592324,0.909091,0.267261,0.888889,0.888889,0.901961,0.967836,0.978395,0.892857
1130,9742.35,9887.4,0.827586,0.888889,0.836957,0.933333,0.87037,1,0.945455,0.684647,0.863636,0.305679,0.888889,0.888889,0.901961,0.967836,0.978395,0.892857
1131,9842.275,9890.68,0.83908,0.888889,0.847826,0.933333,0.87963,1,0.945455,0.707469,0.863636,0.315145,1,1,1,1,1,1
1132,9942.2,9893.96,0.850575,0.888889,0.858696,0.933333,0.888889,1,0.963636,0.731328,0.863636,0.317372,0.95,0.95,0.955882,0.985526,0.990278,0.951786
1133,10042.125,9897.24,0.850575,0.888889,0.880435,1,0.907407,1,0.963636,0.696058,0.909091,0.277283,0.95,0.95,0.955882,0.985526,0.990278,0.951786
1134,10142.05,9900.52,0.850575,0.888889,0.891304,1,0.916667,1,0.963636,0.696058,0.909091,0.277283,0.95,0.95,0.955882,0.985526,0.990278,0.951786
1135,10241.975,9903.8,0.862069,0.888889,0.902174,0.986667,0.925926,0.975,0.981818,0.700207,0.954545,0.286192,0.95,0.95,0.955882,0.985526,0.990278,0.951786
1136,10341.9,9907.08,0.873563,0.888889,0.913043,0.933333,0.935185,0.875,0.981818,0.789419,0.954545,0.297327,1,1,1,1,1,1
1137,10441.825,9910.36,0.873563,0.888889,0.923913,0.933333,0.944444,0.75,1,0.8361,1,0.320156,1,0.998843,0.957516,0.944444,0.944444,0.888889
1138,10541.75,9913.64,0.885057,0.888889,0.934783,0.933333,0.953704,0.75,0.963636,0.889004,0.954545,0.434855,1,0.998843,0.957516,0.944444,0.944444,0.888889
1139,10641.675,9916.925,0.885057,0.933333,0.945652,0.933333,0.962963,0.8,0.981818,0.907676,1,0.477728,1,1,1,1,1,1
1140,10741.6,9920.205,0.873563,0.977778,0.945652,0.933333,0.962963,0.85,0.945455,0.887967,0.954545,0.519488,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
1141,10841.52,9923.485,0.862069,1,0.956522,0.88,0.972222,0.875,0.963636,0.865145,0.909091,0.575167,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
1142,11241.22,9936.605,0.850575,0.888889,0.978261,0.866667,0.981481,0.875,1,0.911826,1,0.719376,1,1,1,1,1,1
1143,11341.145,9939.885,0.827586,0.888889,0.98913,0.866667,0.990741,0.875,0.981818,0.799793,0.954545,0.685412,0.875,0.875,0.889706,0.963816,0.975694,0.879464
1144,11441.07,9943.165,0.816092,0.888889,0.98913,0.866667,0.981481,0.875,0.981818,0.783195,0.954545,0.682628,0.875,0.875,0.889706,0.963816,0.975694,0.879464
1145,11540.995,9946.445,0.816092,0.888889,0.98913,0.866667,0.981481,0.875,1,0.78527,0.954545,0.75,1,1,0.985294,0.960526,0.958333,0.982143
1146,11640.92,9949.725,0.781609,0.888889,0.956522,0.866667,0.953704,0.875,0.963636,0.706432,0.954545,0.646993,0.994898,0.989583,0.5,0.5,0.5,0.732143
1147,11840.77,9956.285,0.735632,0.888889,0.880435,0.866667,0.898148,0.875,0.927273,0.206432,0.909091,0.354677,1,1,1,1,1,1
1148,11940.695,9959.565,0.735632,0.888889,0.880435,0.866667,0.907407,0.875,0.945455,0.246888,0.954545,0.462138,0.666667,0.666667,0.705882,0.903509,0.935185,0.678571
1149,12040.62,9962.845,1,0,1,0,1,0,1,0,1,0,0.997959,0.995833,0.8,0.8,0.8,0.892857
1150,12640.175,9982.525,0.597701,0.888889,0.869565,0.866667,0.851852,0.875,1,0.145228,0.863636,0.083519,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
1151,12840.025,9989.085,0.597701,0.888889,0.836957,0.866667,0.833333,0.875,0.927273,0.124481,0.954545,0.061247,1,1,1,1,1,1
1152,12939.95,9992.365,0.609195,0.888889,0.847826,0.866667,0.842593,0.875,0.927273,0.134855,1,0.080735,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1153,13439.575,10008.765,0.494253,0.888889,0.826087,0.933333,0.814815,0.875,0.945455,0.093361,1,0.072383,1,1,1,1,1,1
1154,13539.505,10012.045,0.482759,0.888889,0.815217,0.866667,0.814815,0.875,0.927273,0.093361,1,0.072383,1,1,1,1,1,1
1155,14438.835,10041.565,0.471264,0.888889,0.695652,0.666667,0.666667,0.75,0.927273,0.010373,0.818182,0.028396,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1156,14538.76,10044.845,1,0,1,0,1,0,1,0,1,0,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1157,16637.215,10113.73,0.367816,0.666667,0.630435,0.133333,0.472222,0,0.927273,0.020747,0.863636,0.022272,0.95,0.95,0.955882,0.985526,0.990278,0.951786
1158,16737.14,10117.01,0.310345,0.588889,0.565217,0.133333,0.416667,0,0.872727,0.020747,0.727273,0.016704,0.95,0.95,0.955882,0.985526,0.990278,0.951786
1159,16837.065,10120.29,0.310345,0.666667,0.576087,0.133333,0.425926,0,0.890909,0.020747,0.772727,0.016704,0.95,0.95,0.955882,0.985526,0.990278,0.951786
1160,16936.995,10123.57,0.310345,0.611111,0.576087,0.133333,0.416667,0,0.872727,0.020747,0.727273,0.021715,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1161,17036.925,10126.85,0.298851,0.511111,0.565217,0.133333,0.407407,0,0.854545,0.020747,0.681818,0.022272,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1162,17136.85,10130.13,0.310345,0.444444,0.576087,0.133333,0.407407,0,0.836364,0.016598,0.636364,0.018931,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1163,17236.775,10133.41,0.367816,0.444444,0.641304,0.133333,0.37037,0,0.781818,0,0.636364,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1164,17336.705,10136.69,0.344828,0.444444,0.641304,0.133333,0.361111,0,0.818182,0.004149,0.727273,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1165,17436.63,10139.97,0.344828,0.444444,0.663043,0.133333,0.361111,0,0.854545,0.010373,0.818182,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1166,17536.555,10143.25,0.333333,0.444444,0.641304,0.133333,0.351852,0,0.854545,0.010373,0.818182,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1167,17736.41,10149.81,0.298851,0.444444,0.652174,0.133333,0.324074,0,0.854545,0.010373,0.727273,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1168,17836.335,10153.09,0.287356,0.444444,0.630435,0.133333,0.314815,0,0.818182,0.006224,0.681818,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1169,17936.265,10156.37,0.287356,0.444444,0.630435,0.133333,0.305556,0,0.8,0,0.636364,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1170,18036.195,10159.65,0.344828,0.444444,0.684783,0.133333,0.287037,0,0.872727,0.008299,0.636364,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1171,18136.12,10162.93,0.367816,0.444444,0.717391,0.133333,0.277778,0,0.909091,0.010373,0.636364,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1172,18236.045,10166.21,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1
1173,18435.9,10172.77,0.206897,0.222222,0.543478,0.133333,0.12963,0,0.927273,0.010373,0.681818,0.016704,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1174,18535.825,10176.05,0.218391,0.222222,0.565217,0.133333,0.12037,0,0.909091,0.010373,0.772727,0.021715,0.95,0.95,0.955882,0.985526,0.990278,0.951786
1175,18635.755,10179.33,0.218391,0.222222,0.565217,0.133333,0.111111,0,0.909091,0.010373,0.818182,0.022272,1,1,1,1,1,1
1176,18735.685,10182.61,0.206897,0.222222,0.554348,0.133333,0.101852,0,0.909091,0.010373,0.863636,0.022272,0.97561,0.97561,0.978479,0.99294,0.995257,0.976481
1177,18835.61,10185.89,0.206897,0.222222,0.554348,0.133333,0.101852,0,0.890909,0.010373,0.909091,0.024499,0.97561,0.97561,0.978479,0.99294,0.995257,0.976481
1178,18935.535,10189.17,0.206897,0.222222,0.554348,0.133333,0.111111,0,0.872727,0.010373,0.954545,0.02784,0.97561,0.97561,0.978479,0.99294,0.995257,0.976481
1179,19035.465,10192.45,0.218391,0.222222,0.565217,0.133333,0.12037,0,0.854545,0.010373,0.954545,0.033408,1,0.989583,0.617647,0.5,0.5,0
1180,19135.395,10195.73,0.241379,0.333333,0.586957,0.133333,0.138889,0,0.818182,0,0.954545,0.038976,0.97561,0.97561,0.978479,0.99294,0.995257,0.976481
1181,19335.245,10202.29,0.229885,0.322222,0.576087,0.133333,0.12963,0,0.781818,0,0.909091,0.055679,0.97561,0.97561,0.978479,0.99294,0.995257,0.976481
1182,19435.175,10205.57,0.229885,0.244444,0.565217,0.133333,0.12963,0,0.781818,0,0.863636,0.055679,1,1,1,1,1,1
1183,19535.105,10208.85,0.218391,0.244444,0.565217,0.133333,0.12037,0,0.763636,0,0.772727,0.055679,0.9,0.9,0.911765,0.971053,0.980556,0.903571
1184,19635.03,10212.13,0.218391,0.222222,0.554348,0.133333,0.12037,0,0.745455,0,0.727273,0.052339,1,1,0.985294,0.960526,0.958333,0.982143
1185,19734.955,10215.41,0.206897,0.222222,0.554348,0.133333,0.12037,0,0.709091,0,0.863636,0.037862,1,1,1,1,1,1
1186,19834.885,10218.69,0.195402,0.222222,0.532609,0.133333,0.12037,0,0.672727,0,0.954545,0.024499,0.97561,0.97561,0.978479,0.99294,0.995257,0.976481
1187,19934.815,10221.97,0.183908,0.222222,0.532609,0.133333,0.12037,0,0.654545,0,1,0.018374,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1188,20034.745,10225.25,0.16092,0.222222,0.51087,0.133333,0.12037,0,0.636364,0,0.863636,0.016704,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1189,20134.67,10228.53,0.149425,0.222222,0.5,0.1,0.111111,0,0.618182,0,0.863636,0.016704,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1190,20234.595,10231.81,0.137931,0.222222,0.48913,0.066667,0.12037,0,0.6,0,0.818182,0.016704,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1191,20334.525,10235.09,0.126437,0.222222,0.478261,0.066667,0.111111,0,0.563636,0,0.772727,0.016704,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1192,4549.605,9616.91,0.666667,0.333333,0.815217,0.266667,0.842593,0.375,0.909091,0.03112,0.772727,0.032294,0.8,0.8,0.823529,0.942105,0.961111,0.807143
1193,4649.53,9620.19,0.655172,0.333333,0.826087,0.266667,0.851852,0.375,0.909091,0.03527,0.772727,0.033408,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1194,4749.45,9623.47,0.643678,0.333333,0.836957,0.266667,0.861111,0.375,0.945455,0.041494,0.818182,0.033408,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1195,4849.375,9626.75,0.632184,0.333333,0.847826,0.266667,0.87037,0.375,0.963636,0.056017,0.863636,0.037862,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1196,4949.3,9630.03,0.62069,0.333333,0.847826,0.266667,0.87037,0.375,0.963636,0.061203,0.909091,0.044543,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1197,5049.22,9633.31,0.62069,0.333333,0.858696,0.266667,0.87963,0.375,0.945455,0.071577,0.863636,0.051225,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1198,5149.14,9636.59,0.597701,0.333333,0.869565,0.266667,0.888889,0.375,0.945455,0.071577,0.909091,0.049555,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1199,5249.065,9639.87,0.586207,0.333333,0.869565,0.266667,0.888889,0.375,0.945455,0.069502,0.954545,0.045657,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1200,5348.99,9643.15,0.574713,0.333333,0.880435,0.266667,0.898148,0.375,0.963636,0.072614,0.954545,0.0451,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1201,5448.91,9646.43,0.563218,0.333333,0.880435,0.266667,0.898148,0.375,0.963636,0.08195,0.909091,0.050111,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1202,5548.835,9649.71,0.551724,0.355556,0.880435,0.266667,0.898148,0.375,0.981818,0.091286,0.863636,0.050668,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1203,5648.76,9652.99,0.551724,0.444444,0.880435,0.266667,0.898148,0.375,0.981818,0.143154,0.954545,0.063474,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1204,5748.68,9656.27,0.528736,0.444444,0.880435,0.266667,0.888889,0.375,0.945455,0.128631,0.909091,0.058463,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1205,5848.605,9659.55,0.517241,0.433333,0.880435,0.266667,0.898148,0.375,0.945455,0.157676,0.909091,0.096882,0.984615,0.984615,0.986425,0.995547,0.997009,0.985165
1206,5948.53,9662.83,0.45977,0.544444,0.913043,0.266667,0.925926,0.375,0.963636,0.280083,0.954545,0.167038,1,1,1,1,1,1
1207,6048.45,9666.11,0.471264,0.533333,0.913043,0.266667,0.907407,0.375,0.963636,0.275934,0.954545,0.146993,1,0.999349,0.976103,0.96875,0.96875,0.9375
1208,6148.375,9669.39,0.482759,0.555556,0.923913,0.266667,0.916667,0.375,0.963636,0.323651,0.954545,0.165924,1,0.989583,0.617647,0.5,0.5,0
1209,6248.3,9672.67,0.448276,0.477778,0.902174,0.266667,0.888889,0.2625,0.945455,0.220954,0.863636,0.13196,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1210,6348.22,9675.95,0.448276,0.444444,0.902174,0.266667,0.888889,0.25,0.945455,0.197095,0.863636,0.122494,1,1,1,1,1,1
1211,6847.84,9692.35,0.517241,0.555556,0.880435,0.466667,0.861111,0.625,0.981818,0.155602,0.818182,0.066258,0.99949,0.998958,0.95,0.95,0.95,0.973214
1212,8046.92,9731.715,0.655172,0.666667,0.782609,0.6,0.768519,0.875,0.927273,0.041494,0.636364,0.011136,1,1,1,1,1,1
1213,8346.695,9741.555,0.701149,0.777778,0.73913,0.733333,0.731481,0.875,0.981818,0.180498,0.863636,0.069042,1,0.989583,0.617647,0.5,0.5,0
1214,8446.62,9744.835,0.712644,0.777778,0.728261,0.733333,0.740741,0.875,0.981818,0.186722,0.909091,0.075724,0.975,0.975,0.977941,0.992763,0.995139,0.975893
1215,8546.54,9748.115,0.724138,0.777778,0.706522,0.8,0.75,1,0.981818,0.182573,0.954545,0.079621,1,1,0.990196,0.973684,0.972222,0.988095
1216,8646.465,9751.395,0.724138,0.777778,0.706522,0.8,0.75,1,0.981818,0.23444,0.954545,0.10412,1,1,0.990196,0.973684,0.972222,0.988095
1217,8746.39,9754.675,0.735632,0.777778,0.706522,0.8,0.759259,1,0.963636,0.272822,0.909091,0.116927,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1218,8846.315,9757.955,0.735632,0.777778,0.717391,0.8,0.759259,1,0.963636,0.324689,0.863636,0.133073,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1219,8946.24,9761.235,0.747126,0.777778,0.728261,0.8,0.768519,1,0.945455,0.373444,0.863636,0.172606,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1220,9046.16,9764.515,0.747126,0.777778,0.728261,0.8,0.777778,1,0.927273,0.375519,0.863636,0.162584,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1221,9146.085,9767.795,0.747126,0.777778,0.73913,0.846667,0.787037,1,0.927273,0.437759,0.863636,0.182071,0.954545,0.954545,0.959893,0.986842,0.991162,0.956169
1222,9246.01,9771.075,0.758621,0.811111,0.76087,0.866667,0.805556,1,0.945455,0.467842,0.863636,0.198775,1,1,1,1,1,1
1223,9345.935,9774.355,0.793103,0.888889,0.793478,0.866667,0.833333,1,0.981818,0.476141,0.954545,0.239978,0.941176,0.941176,0.948097,0.982972,0.988562,0.943277
1224,9445.86,9777.635,0.804598,0.888889,0.815217,0.866667,0.851852,1,0.981818,0.543568,0.909091,0.267261,0.941176,0.941176,0.948097,0.982972,0.988562,0.943277
1225,9545.785,9780.915,0.804598,0.888889,0.826087,0.893333,0.861111,1,0.981818,0.625519,0.863636,0.297327,0.941176,0.941176,0.948097,0.982972,0.988562,0.943277
1226,9645.71,9784.195,0.816092,0.888889,0.836957,0.933333,0.87037,1,0.963636,0.677386,0.863636,0.325167,0.888889,0.888889,0.901961,0.967836,0.978395,0.892857
1227,9745.63,9787.475,0.816092,0.888889,0.847826,0.933333,0.87963,1,0.945455,0.702282,0.863636,0.342428,0.888889,0.888889,0.901961,0.967836,0.978395,0.892857
1228,9845.555,9790.755,0.827586,0.888889,0.858696,0.933333,0.888889,1,0.963636,0.73029,0.863636,0.364699,1,1,1,1,1,1
1229,9945.48,9794.035,0.827586,0.888889,0.869565,1,0.898148,1,0.981818,0.727178,0.909091,0.350223,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1230,10045.405,9797.315,0.827586,0.888889,0.880435,1,0.907407,1,0.963636,0.732365,0.909091,0.30735,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1231,10145.33,9800.6,0.83908,0.888889,0.891304,1,0.907407,1,0.981818,0.709544,0.954545,0.286748,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1232,10245.255,9803.88,0.850575,0.888889,0.902174,0.973333,0.925926,0.95,1,0.681535,1,0.283964,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1233,10345.18,9807.16,0.862069,0.888889,0.913043,0.933333,0.935185,0.775,1,0.676349,1,0.266147,1,0.998698,0.952206,0.9375,0.9375,0.875
1234,10445.105,9810.44,0.862069,0.911111,0.923913,0.933333,0.935185,0.75,1,0.795643,1,0.301225,1,1,1,1,1,1
1235,10545.03,9813.72,0.873563,0.888889,0.934783,0.933333,0.953704,0.75,0.963636,0.871369,1,0.401448,1,0.998843,0.957516,0.944444,0.944444,0.888889
1236,10644.955,9817,0.873563,0.911111,0.934783,0.933333,0.944444,0.775,0.963636,0.838174,0.954545,0.404788,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1237,10744.88,9820.28,0.862069,1,0.934783,0.88,0.953704,0.875,0.963636,0.848548,0.909091,0.489978,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1238,11244.5,9836.68,0.83908,0.888889,0.967391,0.866667,0.972222,0.875,0.981818,0.802905,0.954545,0.650334,1,1,1,1,1,1
1239,11344.425,9839.96,0.827586,0.888889,0.967391,0.866667,0.972222,0.875,0.981818,0.753112,0.909091,0.603563,0.875,0.875,0.889706,0.963816,0.975694,0.879464
1240,11444.35,9843.24,0.816092,0.888889,0.978261,0.866667,0.972222,0.875,0.981818,0.740664,0.909091,0.561804,0.875,0.875,0.889706,0.963816,0.975694,0.879464
1241,11544.275,9846.52,1,0,1,0,1,0,1,0,1,0,1,1,0.985294,0.960526,0.958333,0.982143
1242,11644.2,9849.8,0.781609,0.888889,0.956522,0.866667,0.944444,0.875,0.945455,0.630705,0.954545,0.571269,0.994898,0.989583,0.5,0.5,0.5,0.732143
1243,11844.05,9856.36,0.724138,0.888889,0.869565,0.866667,0.898148,0.875,0.927273,0.186722,0.909091,0.319599,1,1,1,1,1,1
1244,11943.975,9859.64,0.724138,0.888889,0.902174,0.866667,0.907407,0.875,0.981818,0.404564,1,0.439866,0.997959,0.995833,0.8,0.8,0.8,0.892857
1245,12543.53,9879.32,0.586207,0.888889,0.858696,0.866667,0.842593,0.875,1,0.133817,0.863636,0.081292,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
1246,12643.455,9882.6,0.586207,0.888889,0.869565,0.866667,0.851852,0.875,1,0.145228,0.909091,0.084076,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
1247,12743.38,9885.88,0.597701,0.888889,0.880435,0.913333,0.861111,0.875,1,0.145228,0.909091,0.089644,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
1248,13143.08,9899,0.54023,0.888889,0.858696,0.933333,0.851852,0.875,0.981818,0.162863,0.772727,0.094098,1,1,1,1,1,1
1249,13442.855,9908.84,0.494253,0.888889,0.826087,0.933333,0.824074,0.875,0.945455,0.103734,0.954545,0.072383,1,1,1,1,1,1
1250,13542.785,9912.12,0.482759,0.888889,0.815217,0.926667,0.814815,0.875,0.927273,0.099585,0.954545,0.070156,0.97561,0.97561,0.978479,0.99294,0.995257,0.976481
1251,13642.71,9915.4,0.471264,0.888889,0.804348,0.933333,0.805556,0.875,0.909091,0.08195,0.909091,0.05902,1,1,1,1,1,1
1252,14242.265,9935.08,0.471264,0.888889,0.695652,0.666667,0.666667,0.75,0.909091,0.010373,0.772727,0.02784,1,1,1,1,1,1
1253,14342.19,9938.36,0.471264,0.888889,0.695652,0.666667,0.666667,0.75,0.963636,0.010373,0.909091,0.02784,0.5,0.5,0.558824,0.855263,0.902778,0.517857
1254,14442.115,9941.64,0.471264,0.888889,0.695652,0.666667,0.666667,0.75,0.927273,0.010373,0.818182,0.02784,1,1,1,1,1,1
1255,14542.04,9944.92,0.45977,0.888889,0.684783,0.666667,0.657407,0.75,0.909091,0.010373,0.772727,0.02784,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1256,14641.965,9948.2,0.45977,0.888889,0.684783,0.666667,0.657407,0.75,0.890909,0.010373,0.772727,0.02784,1,1,1,1,1,1
1257,16540.565,10010.525,0.356322,0.666667,0.619565,0.133333,0.453704,0,0.945455,0.020747,0.909091,0.022272,0.75,0.75,0.779412,0.927632,0.951389,0.758929
1258,16640.495,10013.805,0.356322,0.666667,0.608696,0.133333,0.453704,0,0.945455,0.020747,0.909091,0.019488,0.95,0.95,0.955882,0.985526,0.990278,0.951786
1259,16740.42,10017.085,0.333333,0.666667,0.597826,0.133333,0.444444,0,0.927273,0.020747,0.863636,0.016704,0.95,0.95,0.955882,0.985526,0.990278,0.951786
1260,16840.345,10020.365,0.333333,0.666667,0.597826,0.133333,0.435185,0,0.927273,0.020747,0.818182,0.018374,0.95,0.95,0.955882,0.985526,0.990278,0.951786
1261,16940.275,10023.645,0.275862,0.444444,0.565217,0.133333,0.388889,0,0.872727,0.017635,0.727273,0.022272,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1262,17040.205,10026.925,0.287356,0.444444,0.576087,0.133333,0.398148,0,0.872727,0.020747,0.727273,0.022272,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1263,17140.13,10030.205,0.275862,0.444444,0.576087,0.133333,0.388889,0,0.854545,0.010373,0.681818,0.022272,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1264,17439.91,10040.045,0.333333,0.444444,0.652174,0.133333,0.351852,0,0.872727,0.010373,0.863636,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1265,17539.835,10043.325,0.321839,0.444444,0.641304,0.133333,0.342593,0,0.872727,0.010373,0.863636,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1266,17639.765,10046.605,0.310345,0.444444,0.652174,0.133333,0.333333,0,0.890909,0.010373,0.863636,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1267,17739.69,10049.885,0.310345,0.444444,0.663043,0.133333,0.314815,0,0.872727,0.010373,0.818182,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1268,17839.615,10053.165,0.298851,0.444444,0.652174,0.133333,0.314815,0,0.854545,0.010373,0.772727,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
1269,17939.545,10056.445,0.344828,0.444444,0.695652,0.133333,0.296296,0,0.872727,0.010373,0.772727,0.005568,0.986301,0.986301,0.987913,0.996035,0.997336,0.986791
